urls,channel_name,author,text,time,votes,sentiment,polarity,photo
https://youtu.be/TOa-cs4XvF4,Nandya Cahya,Yanti Yanti,"Gak trasa sakit sih cm ngilu dikit... Trus gak nyaman, mkn dikit dah langsung nyangkut di behel nya jd selalu terlihat kotor trus nafas sering jd agak berbau mungkin krn behel nya. Trus bgimana yg cuma buat fashion, sangat merepotkan dan merugikan",1 tahun yang lalu,0,negative,99.97%,https://yt3.ggpht.com/ytc/AMLnZu9PwXBUZ2O3kgWdyqJJ-O3pL5ir0ol_ynyrNdAlbw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/TOa-cs4XvF4,Nandya Cahya,alya zzahhh,"Biaya nya mahall 
Klo pasang behell 😭",1 tahun yang lalu,0,positive,99.98%,https://yt3.ggpht.com/ytc/AMLnZu-XW13_lBd0XBhDiY_M9LcbbK1qQAmo4hDStA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/TOa-cs4XvF4,Nandya Cahya,fitri utari,"Aku behel atas 4jt behel bawah 4jt ,cabut per-gigi 400rb total gigi yg ducabut 4,jadi 1.6jt,tiap kontrol 300rb,kontrol tiap 2minggu sekali,gue kontrol udh ada sekitar 6x dan sebentar lg selesai,setelah selesai eitss masih ada biaya lg buat terakhiran namanya tainer atau apalah,fungsi nya agar gigi yg udh rapi tidak pindah posisi agar ttp stay di tempat nya,itujuga dipke ga tiap hari paling 6bulan tiap mau bobo,jadi semangat untuk kalian perjuang behel 😌udah sakit,mehong,aduuuh emg bener ya sist cantik tuh selain sakit tapi juga mehong🥺 beruntung banget deh kalian yg punya gigi rapi🙃",1 tahun yang lalu,2,positive,99.96%,https://yt3.ggpht.com/ytc/AMLnZu9zi-bIxbgKSuwH1YUbQMOv6hc0zVY5l3s8XCo4=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/TOa-cs4XvF4,Nandya Cahya,Nessya Agatha,Aku udah setahun Pasang behel bagian atas saja..tp kenapa yak gigi aku sedikit goyang bagian depan..,2 tahun yang lalu,0,neutral,90.15%,https://yt3.ggpht.com/ytc/AMLnZu8fLwp0HX8_tlE7pM7ZER-Lxc5Y7X7YWAZgxg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/TOa-cs4XvF4,Nandya Cahya,sulis tiyani,"Hay kak,kakak ditariknya itu dipasang mini screw gak?",2 tahun yang lalu,0,positive,99.98%,https://yt3.ggpht.com/ytc/AMLnZu-1JxItaIWLUmT4ZwtGNTYq22nIJQx95aJdIvS0zA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/TOa-cs4XvF4,Nandya Cahya,Kholifah Exi,Aku lepas tapi bracketnya masih kak  cuman lemnya aja itu ngaruh engga sih kak buat gigi yg ompong gegara abis dcabut . Tp aku dpake in karet power chain dbagian gigi ompong itu sama yg depan dpakein peer .,2 tahun yang lalu,0,negative,99.96%,https://yt3.ggpht.com/ytc/AMLnZu-__LS2W2HtSfDU-qrTKe4uvy0wx421bulxziTo=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Muhammad Eko,Mau  pasang hargany berapa?,11 hari yang lalu,0,positive,99.98%,https://yt3.ggpht.com/9DrzZkKGgskzIB-by7mPTEA-eesFTOrR2Tr-sDKlfaTYZ2h4I9yEM75AwMyhQcMQK10NMM3abLg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Tri Fanny Ulfa Surbakti,Gigi bawah sama atas nanti bisa lurus tuh dok?,2 minggu yang lalu,0,positive,99.97%,https://yt3.ggpht.com/ytc/AMLnZu9iPAAEWiyC32ASso_MBSApCRCuBbqR-XmShOBz=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Akhmad Alief,"7 bulan udah rapih menurut saya
Lah saya sudah 6 bulan masih berantakan banget perubahannya lambat banget",3 minggu yang lalu,0,neutral,89.71%,https://yt3.ggpht.com/ytc/AMLnZu99BPRILPnHz5r7-DGRqBxUcEazz5pFH9Psvhx6uw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,KARAOKEAN at home,"Kalo utk merubah gigi supaya rata gmn dokter, apakah sakit?",1 bulan yang lalu,0,negative,99.95%,https://yt3.ggpht.com/vB9DgWITV9UoskyLNBUvcCjuiC3pYt9ZgY4S-fCOvnyqm7E3JEmDu_HodXdbynVqvxJf_NHtHHw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Arsya Maheswara,kalo kasus kaya gini harus cabut gigi gak?,1 bulan yang lalu,0,negative,99.96%,https://yt3.ggpht.com/ytc/AMLnZu82P1kt8q78RQpVc3YQFYPCb28SBttzjOzK8PDgj_RjMUQQuPEPoLGxI8iOiY1y=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,dph style TV,Mirip sekali dg puny ku dok.. apakah punya aku jga bisa tanpa cabut gigi,2 bulan yang lalu,0,negative,99.94%,https://yt3.ggpht.com/ytc/AMLnZu8nC2bCJKb8HyQQxDc63YkfNizSKcQeFOUg3nwuow=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Alfa Gusman,"Dok, salah tau behel saya sudah mulai hilang lem nya dok, jadi nya goyang"" gitu bracket nya, apakah behel nya masih bisa bekerja dengan baik dok?",2 bulan yang lalu,0,negative,99.94%,https://yt3.ggpht.com/ytc/AMLnZu8fVMHfSxUjWhsu-hOaWyZt-GyHSFyZW_HWbQ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,riki bae,Dok kalau gigi geraham yang ke 2 ompong kalau pake behel apakah bisa rapat,3 bulan yang lalu,0,negative,99.93%,https://yt3.ggpht.com/ytc/AMLnZu9EBJwMcQmcopgZ1lsvbr2lyqFnOPDTzfvFsTGR=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Guntur Hermawan,"Lagi nabung, InsyaAllah bisa pasang, biar rapi",4 bulan yang lalu,0,positive,99.97%,https://yt3.ggpht.com/ytc/AMLnZu9_jaCAYub0KVUOcJMXLDq9quxxSn86mXSAGWjVQA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Morax533,"Mau nanya dok, untuk orang yg gigi Rahang Bawahnya Crowding dan molar 3 nya impaksi, apakah harus dicabut dulu molar 3 nya yah dok?",4 bulan yang lalu,0,negative,99.96%,https://yt3.ggpht.com/kENU68x4QVN_yCP3fu9y8Dh-RJs_7wqb4EoT33g_cx-nVqdzDURxnIvKjCA6-1_evS6SpI3W5ps=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Muhammad Eko,Kalo gingsul bisa sekitar berapa bulan,4 bulan yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/9DrzZkKGgskzIB-by7mPTEA-eesFTOrR2Tr-sDKlfaTYZ2h4I9yEM75AwMyhQcMQK10NMM3abLg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Nando Parung,Dok kok ga ada mollar band nya?,4 bulan yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu8mkRTdoYYrPwfEuv4O0OT35fjgd574L9T5l2busA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Gracia Wijaya,"Dokter saya mau tanya.. saya baru lepas behel..  ini saya nunggu 3 mingguan krn ada masalah harus cetak 2x dan labnya ada di luar kota..

Gimana ya dok.. Apa gpp ini struktur gigi saya? Takutnya  renggang, ga serapat serapi awal mula lepas behel.. saya jg cemas.. apa bisa retainernya nanti itu diseretin atau diatur ulang? Apa ada saran dok? 🙏",4 bulan yang lalu,1,negative,99.96%,https://yt3.ggpht.com/WTrzza4n7AhCve1g62FM9UBETe7pub8vDt4k9MF0T9C-sGAsAEgRaY4q4_pan0aaWpX88FFglQ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Syifa Azhar Hidayatulloh,Nonton ini bagi hamil ari ari,4 bulan yang lalu,0,negative,99.96%,https://yt3.ggpht.com/ytc/AMLnZu9SOAAbUo-EqdJtI5V_0f5Uqzg4A5nahJibPyYN=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Noval Bastian,"Halo dok saya mau tanya, bolehkah kita memakai behel sendiri di rumah yang di beli online, bisa gak sih buat ngerapiin gigi",4 bulan yang lalu,2,positive,75.61%,https://yt3.ggpht.com/Sirf1IN7zBZhxiyhg-RvaIH78fJRbtbFq-wpuroQpqF_ESWG8L6ZpP00LDwLC62bL_vsSl2QDg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,art shop10k,It ada yang dicabut tidak dok?,4 bulan yang lalu,0,negative,99.93%,https://yt3.ggpht.com/ytc/AMLnZu_nCN99pXHyOdNG7UIXccC9uJwWz7bFDkoxFCBap3O13i8lcwJPEfF-cCX3Kke4=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,whyyy,"Pasang behel sakit gk sih sm pas di lepas,kalo blh tau harganya brp yh???",4 bulan yang lalu,0,positive,99.91%,https://yt3.ggpht.com/x_utk9dZPXUjINR_pHUy5mtQ8LX5awvvV96HofbTcU6e-ei-XtL-q9anXh3X7e5pYwn5adWoqA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Istiqomah S,Kasus seperti di atas apakah ada pencabutan sebelum pemasangan behel?,5 bulan yang lalu,0,neutral,75.46%,https://yt3.ggpht.com/ytc/AMLnZu_9nHV3feZjYEW2Ukz3w1Di54THLl0M_OKfitYZrK1hW3gg6TMoC344dZbVl88z=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Erni Iriani,2022 . Pengen banget pasang behel. Semoga setelah 5 bulan kemudian aku bisa pasang behel,5 bulan yang lalu,2,positive,99.98%,https://yt3.ggpht.com/ytc/AMLnZu8-2OAsw5FXThBDE2B88153KxUB6yRHAl-h4aDa_l-G7EfZopr3_Q9nA71GUpKe=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,21B_Sefti Regita Putri_Propionaldehida,Baru nyadar iklan shopee bhs palembang 😭,6 bulan yang lalu,0,positive,65.73%,https://yt3.ggpht.com/ytc/AMLnZu_n7lQByFIAj_TJwz0yHcQJI9O4MoRD4B2SkqCrQg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,i am deoxys,"Saran gua jgn sih kak mending nabung dlu dari pda tambah parah giginya, di dokter aja ribet banget masang nya apa lgi belu online dan pasang sndiri, gua ga bisa bayangin sih.. Cuma saran kak🙏",2 bulan yang lalu,0,negative,99.83%,https://yt3.ggpht.com/dGGQYF6P68FCdMc3FPkiJ32gPf2cjttXHKquMxx6PunXwSqHNn5QNE9fTCWvbeBKxwJ9fW7Ocss=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Vety tiara fatriani,"Untuk kasus gigi ini, ada pencabutan gigi kah dok? Klo ada kmarin dibulan pemasangan ke berapa?",6 bulan yang lalu,0,negative,99.16%,https://yt3.ggpht.com/ytc/AMLnZu-ofXQbVHpGZoNXqJZC73zdrmsgzaTcGbswosB7Ag=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,REMIX TOTAL,"Pengen banget rapihin gigi tapi gk punya uang 

Terlebih sekarang gue kena ganguan   mental, akibat sering diejek gigi ku ini

Doain  gue teman2 agar sy bisa juga rapihin gigi",6 bulan yang lalu,0,negative,99.91%,https://yt3.ggpht.com/kUGH4b63y-WKLKex9p0tSBQn9-VEaxlAbM19s9e5nSAyNJ5iN6bT59R3rSzP_rKV8AixWLk0=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,sela Ana,"Saya kalau 2 tahun lalu pasang kan mungkin udah sedikit rapi
Gigiku sangat tonggos😭😭😭😭😭😭",6 bulan yang lalu,0,positive,99.98%,https://yt3.ggpht.com/ytc/AMLnZu9LluvSF8BP1aYDpjCAM8O7UwOuReqN9KYVVg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Sultan Nm,"Kok bisa rapi ya pdhl g ada ruang itu, lah gw harus korbankan 4 gigi baru bisa pasang kata dokter 🥲",7 bulan yang lalu,0,positive,99.95%,https://yt3.ggpht.com/ytc/AMLnZu9IZY5Oef838q-RV-mJUsw9u8B_cflk3w3Lcbf5dw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Tafsia Agustin,Biaya ny brp ya?,7 bulan yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu91Nrq4rkcye-RBzI4Qc9HpNZuFfIjQxuIp6RY2pg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,T-REX TAMPAN,ini ada yang perlu di cabut engga?,7 bulan yang lalu,0,negative,99.96%,https://yt3.ggpht.com/vTh6BbnmzRDEqcVM6Shr8bs2Ng4HyUapVQG-iL3K_J7m404wsnHO9S08lDOrgaOpjs_ml2WE6A=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Maimuna Khairunnisa,"Dokter saya mau tanya,,,kalau behel itu gigi aku kan pas itungan gigi normal, kok dokter gigi biasa saranin dicabut 4,,,padahal rahang aku kecil,,,setelah liat Vidio dokter yg ini jadi mikir kalau pasang behel itu rahangnya di gedein,,,menurut dokter gimana?",7 bulan yang lalu,0,negative,97.97%,https://yt3.ggpht.com/ytc/AMLnZu8v9N7p8rmijXOzE0CS2L3oqWVZ-QMmJoBUp7p1iA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Maimuna Khairunnisa,Dokter mau tanya,7 bulan yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/ytc/AMLnZu8v9N7p8rmijXOzE0CS2L3oqWVZ-QMmJoBUp7p1iA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Didin ahmadi,"Sudah memakai behel selama 8 bulan, hasilnya sudah 75% 
Mungkin tergantung struktur gigi juga sih",7 bulan yang lalu,1,positive,99.97%,https://yt3.ggpht.com/ytc/AMLnZu9XeU9r9BJMiX7awczMDHPFtygNlolyoX3EVKGkvWM=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,irene sinaga channel,Bisa untuk anak kecil kak?,8 bulan yang lalu,1,neutral,99.97%,https://yt3.ggpht.com/9KnPfWaxFgrvpHDyKWv4JUpUZAYVCWCKwBl2kWBbTGaDJ7teWeJjhfz2u2VYWM80fdcjqMsw9Rw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Kawih Kawih,Klo gigi agak goyang sedikit bisa gk pake behel,8 bulan yang lalu,0,negative,99.95%,https://yt3.ggpht.com/ytc/AMLnZu8e5OwNiBu6MXhr_MTk2ILQDSKavLyaFYcY=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Sri Pipih Handayani,"Pengen banget pasang behel karena gigi ku aga tonggos terus pinggir2nya ada gingsul lagi, mana bibir tebal..
Gak pede banget hidupku, kalo makan aja kadang2 banyak yg nyelip tuh makanan dalam gigi yg gingsulnya",8 bulan yang lalu,0,positive,99.97%,https://yt3.ggpht.com/ytc/AMLnZu_oI3lncJBa3UnrfcIuMstqgqT-dWL2nB1P38L0xGU=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Ayrush,Itu beneran 7 bulan langsung bagus dok?,8 bulan yang lalu,0,positive,99.98%,https://yt3.ggpht.com/ytc/AMLnZu95GRDFTxr2Dran_aGDE8DRq_g7Pf528ZBT8Qq0=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Hersi Aditya,mau ngasih tau guys jgn fokus ke harga behelnya tp hitung prosesnya jg kaya pemeriksaan gigi dll lebih baik punya lebih dananya daripada kurang karna nanti gak optimal,9 bulan yang lalu,0,positive,99.84%,https://yt3.ggpht.com/ytc/AMLnZu_tCS9cPiOcX3KKpPfJoKDwjwWEiHgkRaS_JKj2kWA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Nisrina Amalia,"Dok, aku di behel tapi lagi sariawan ini sakit banget, obatnya apa ya? :(",9 bulan yang lalu,0,negative,99.96%,https://yt3.ggpht.com/ytc/AMLnZu-QZLGKRmLp8T63yDXuA4mvuQaz9wYYWaWaHp8Teg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Nazhmi Agustin Jufri,"Dok kasus gigi bawah saya hampir sama sprti diatas. Stlah saya pasang kwt gigi, skrng sudah 5 bulan. Gigi bawah saya sudah lumayan rapih, tetapi rahang gigi bawah saya lebih maju dari rahang atas. Apakah memang seprti itu dok? Apakah nanti rahang gigi bawah saya akan mundur kedalam atau gimana?",9 bulan yang lalu,0,positive,99.89%,https://yt3.ggpht.com/qK3IqxNNRRVjrcnMFpfHu8ebnktCyoI7SK-N4YuKx5fa-BOU5vn3ZGPW77CgfE2SIyL6osHODw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Arif budiantoro,Insyaallah sambil ngumpulin dananya semoga bisa behel di dokter Tirta ini🙏,9 bulan yang lalu,0,positive,99.72%,https://yt3.ggpht.com/ytc/AMLnZu8lS9zsddmT-bc7Yokd-NtcioT8kCft2GHEug=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,mohammad haykal,"gigiku persis seperti itu, tp apa daya tidak mampu pasang behel",10 bulan yang lalu,0,positive,99.96%,https://yt3.ggpht.com/ytc/AMLnZu-bTsBq2rNBHfJEBzokWpTCHD1DfU9UxT-iYwnJ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Adam Zahfran,Giginua kacau banget 🤦‍♂️,10 bulan yang lalu,0,negative,99.93%,https://yt3.ggpht.com/ytc/AMLnZu-K_AO63892MDl1Iau-jW9ga2oL8rpAfAIKhA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,suciatriw,Izin bertanya dok gigi bawah saya sm seperti pasien dokter yg ini. Saya sudah pakai behel 2bln. Dan ada kemajuan gigi yg dibelakang maju kedepan serta taringnya juga. Tp kenapa jdny gigi saya yg bagian kanan bawah lebih maju kedepan dibandingkan yg kiri ya dok? Dan gigi kanan yg bawah jd sama rata dengan gigi diatas dok kalau rahang dikatupkan. Sedangkn untuk bagian kiri masih gigi atas menutupi yg dibawah kalau rahangnya dikatupkan dok. Itu ada kesalahan atau memang prosesny begitu dok? Terimakasih sebelumnya dok,10 bulan yang lalu,0,negative,99.59%,https://yt3.ggpht.com/ytc/AMLnZu8snxskPAdn2L75l6yoyT9yezkkJo4feIOdi87xepmzcDfmwML2SWie8JPGEJfy=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Ganyu,"Betul , dan usia juga berpengaruh",6 bulan yang lalu,0,negative,85.58%,https://yt3.ggpht.com/ytc/AMLnZu9FZnW-YXsWHBFpbP1N7ucGnNwpQBxyK9uUkue8LA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Lely Rahma,Menurut info anak2 mulai usia 8 tahun sudah bisa perawatan. Saya juga nunggu sampai tahun depan baru anak cukup umur untuk kasih perawatan.,7 bulan yang lalu,0,positive,99.97%,https://yt3.ggpht.com/ytc/AMLnZu_vb6Gfm1aZcfNBdzg9TB58lNvSBdxywrwiH1jDew4=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Apple green,pakai ortho wax yg kaya lilin itu .yg nusuk2 di tempel wax,7 bulan yang lalu,0,negative,99.95%,https://yt3.ggpht.com/ytc/AMLnZu-FlY6Nw3xVqhjOv0H8ccUKAbIUAXNlO9O1qKos=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,selena gomz,Cabut gigi gak kak ?,9 bulan yang lalu,0,negative,99.92%,https://yt3.ggpht.com/jvIgtt0ccl1blweBODCBjbYElmKpocJWC15ZHPqRylVRZVwDRjb1oofwXYhf4i4ZfOENNgJJ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Nazhmi Agustin Jufri,Ngga kak,9 bulan yang lalu,0,neutral,99.97%,https://yt3.ggpht.com/qK3IqxNNRRVjrcnMFpfHu8ebnktCyoI7SK-N4YuKx5fa-BOU5vn3ZGPW77CgfE2SIyL6osHODw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,aura junita,sakit ga si?,10 bulan yang lalu,0,negative,99.94%,https://yt3.ggpht.com/ytc/AMLnZu_5L-dkP4IovIf6zYGtDDG-jo38Z5MdWLhvkZooFPIgTQK_bo4aejKwyqHVHZIq=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Muhammad Eko,Harga pasang nya berapa yah..saya kepngin bgt pasang..,10 bulan yang lalu,0,positive,99.98%,https://yt3.ggpht.com/9DrzZkKGgskzIB-by7mPTEA-eesFTOrR2Tr-sDKlfaTYZ2h4I9yEM75AwMyhQcMQK10NMM3abLg=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Muhammad Nayab,I have same teeth alignment as in thumbnail,10 bulan yang lalu,0,neutral,99.96%,https://yt3.ggpht.com/ytc/AMLnZu8ya-0uZtktTJqTfFidQs37UfDO6GMPxrjdjtaZ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/nnPVV3bIC78,Dokter Gigi Tri Putra ,Ravina Fatma,Giginya tidak ada yg dicabut ya,11 bulan yang lalu,0,negative,99.96%,https://yt3.ggpht.com/f_wuwX_GpEfBFDWAdQ437XqEJytyNVu6e9nuv2T6_NLjvtpBod3_DoW8SnEI8_-P4zzAnD8a=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Helena Adella,tiap 5 detik ngelawak ketauan banget kangen standup ya bang,1 tahun yang lalu,"2,6 rb",negative,56.56%,https://yt3.ggpht.com/ytc/AMLnZu_QYtCKQv-Mg3ZapAI5CZhywhRcuvQzKN34lDdd8Q=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Fristy Lita,Butuh update gimana gigi dan behelnya hari ini,8 hari yang lalu,0,negative,99.94%,https://yt3.ggpht.com/ytc/AMLnZu_As-EXB9Z46m8WDVnkWR1OEu9gS5RiP68IbEErTw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Isti Koma,Gw tersiksa make bhelb6 Thun blum keliatan hasilnya hu😭😭,1 bulan yang lalu,0,neutral,96.56%,https://yt3.ggpht.com/ytc/AMLnZu_D9UpdLe4DmO0BMxYvbdwrJ3QPTTfJX372OQ=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,franky sugiono,aku pasang behel umur 40 kwkwk,2 bulan yang lalu,0,positive,99.98%,https://yt3.ggpht.com/ytc/AMLnZu-mKVKpUr-BejKm3zcAPJm7YYC74pi9f_C2YubStw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Ririn resmiyati,"Baru baru ini abis lebaran banyak makanan gakuat mau bgt makan keripik, alhasil copot juga wkwk",4 bulan yang lalu,0,negative,99.94%,https://yt3.ggpht.com/ytc/AMLnZu_RLzzDYlnsniKuuM6GoPcdziVqYpsj9ux0TcWP=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Syifa Azhar Hidayatulloh,Yuk pasang behel,4 bulan yang lalu,0,positive,99.97%,https://yt3.ggpht.com/ytc/AMLnZu9SOAAbUo-EqdJtI5V_0f5Uqzg4A5nahJibPyYN=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Nasywa Kamila PG,"sama kaya mamaku, ada gigi yg tumbuh d bawah lidahh",5 bulan yang lalu,0,negative,99.90%,https://yt3.ggpht.com/ytc/AMLnZu8FnYEf0qMNIrluiyEHThmggxT8EIHcjlrqv09vWA=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Wong Lodoyo,Lucu banget😂😂,5 bulan yang lalu,0,positive,99.97%,https://yt3.ggpht.com/ytc/AMLnZu-OdDRjIDxSWY3xtZV5i5dJakBoRbF6vPT6Jw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,MOULAY,apa kabar nya gua dit yang gigi nya berantakan et dah,6 bulan yang lalu,0,negative,99.92%,https://yt3.ggpht.com/bVNTb8rABKVnk0eQHZLnXEPfGAGO-VHhW2w3I1Pr1Lm1hcNqUJMcTiiC2JXxvKt2yuN8LYWS=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,tugasku,"Gak heran kalau operasi usus buntu, soalnya ketelan bracket😂😂",6 bulan yang lalu,0,negative,99.87%,https://yt3.ggpht.com/ytc/AMLnZu9iUrygfitZ7M7lm8hFaGS_OqqDm7lwk6O91w_j=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,Runrran,Ga berasa lah bang...klo behel ketelen keluarnya dari tin*a dan pas kluar ya ga bakalan kerasa bang...behelnya udah kecampur ama tin*a pas keluar..kecuali lu mau ngecekin tin*a lu satu per satu bang buat niat nyari tuh behel yg ilang 😖,7 bulan yang lalu,0,negative,99.95%,https://yt3.ggpht.com/ytc/AMLnZu87JyFls4LGnVXqgr22z86RaWXJiZYVvds9ZD87yw=s176-c-k-c0x00ffffff-no-rj
https://youtu.be/59cWofn2bTA,Raditya Dika,TEW08,Ngjokes Mulu ngab wkwke,7 bulan yang lalu,0,negative,82.13%,https://yt3.ggpht.com/EXo458jsdoydGJzziYlkdJeHqKyMFA9QQnC9frueXUakFg3CRI0X8srInbj6RI0cUVXm06CrXA=s176-c-k-c0x00ffffff-no-rj
